sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
15,70,30,75,5e-05,0.7310000000000764,0.8378302536324755,-2.5048236628011096,0.3644067796610169,1.239834337349399,118,3.238983050847457,20146.200000000015,5min
15,70,30,75,0.0001,1.0380000000000837,1.1743597047341723,-2.307580104050133,0.3793103448275862,1.2826464347714313,116,3.7896551724138217,20207.600000000017,5min
15,70,35,65,0.0,0.19400000000006912,0.252391869400395,-2.963238392702127,0.4270833333333333,1.1617832609000478,96,2.4041666666667454,20038.800000000014,5min
15,70,35,65,5e-05,-0.685,-0.7113930063539213,-3.263055207151204,0.3956043956043956,1.0308134757600622,91,0.4945054945054394,19863.0,5min
15,70,35,65,0.0001,-0.37799999999999273,-0.37547539789380896,-2.957454856756007,0.4157303370786517,1.0720061880317828,89,1.1505617977527922,19924.4,5min
15,70,35,70,0.0,4.07600000000004,4.492351964247255,-1.8700577576162705,0.44660194174757284,1.9929988331388584,103,9.914563106796132,20815.200000000008,5min
15,70,35,70,5e-05,3.1969999999999708,3.5202169579277274,-2.1655816361066242,0.41836734693877553,1.7864808887215087,98,8.524489795918255,20639.399999999994,5min
15,70,35,70,0.0001,3.503999999999978,3.858608723829561,-1.8599812857114273,0.4375,1.8719601523586207,96,9.29999999999992,20700.799999999996,5min
15,70,35,75,0.0,4.126999999999971,4.552832279126474,-1.37428422696509,0.42990654205607476,1.9870845204178311,107,9.714018691588663,20825.399999999994,5min
15,70,35,75,5e-05,3.4489999999999417,3.7999502448316624,-1.6678611957235971,0.4117647058823529,1.8307463518914102,102,8.76274509803902,20689.79999999999,5min
15,70,35,75,0.0001,3.755999999999949,4.139104283489264,-1.3816719425033095,0.43,1.916730917501902,100,9.511999999999832,20751.19999999999,5min
20,40,25,65,0.0,-2.746499999999778,-2.954711127918702,-3.9707279420494936,0.36585365853658536,0.8938609112710035,164,-1.3493902439021572,19450.700000000044,5min
20,40,25,65,5e-05,-2.3204999999997926,-2.4978521977510812,-3.598838415266401,0.3670886075949367,0.926544985616524,158,-0.9373417721516543,19535.90000000004,5min
20,40,25,65,0.0001,-1.9494999999997888,-2.082107361722764,-4.013884911268815,0.36666666666666664,0.9542307300682401,150,-0.5993333333330688,19610.100000000042,5min
20,40,25,70,0.0,-3.787499999999618,-4.09843498035886,-4.933068178444926,0.3575418994413408,0.8288859382362054,179,-2.2318435754185537,19242.500000000076,5min
20,40,25,70,5e-05,-3.3614999999996327,-3.643886695525135,-4.689814540498576,0.3583815028901734,0.8559954102123056,173,-1.8861271676296456,19327.700000000073,5min
20,40,25,70,0.0001,-3.4624999999996726,-3.745425569795866,-5.109496257972501,0.3575757575757576,0.8396798018663739,165,-2.1969696969692913,19307.500000000065,5min
20,40,25,75,0.0,-4.964499999999698,-5.364848957594771,-5.860998422916024,0.33689839572192515,0.7567025709568593,187,-3.3096256684488243,19007.10000000006,5min
20,40,25,75,5e-05,-4.538499999999713,-4.91579010402509,-5.615396800253182,0.3370165745856354,0.7795151515151727,181,-3.014917127071479,19092.300000000057,5min
20,40,25,75,0.0001,-4.576499999999724,-4.946386388221947,-5.973591479589565,0.3352601156069364,0.7689435447867408,173,-3.290751445086357,19084.700000000055,5min
20,40,30,65,0.0,-4.107499999999672,-4.484474630883112,-5.097334798055994,0.358974358974359,0.7651857314038389,156,-3.266025641025252,19178.500000000065,5min
20,40,30,65,5e-05,-3.681499999999687,-4.0271289155976975,-4.853702386596873,0.36,0.7923369823893593,150,-2.908666666666313,19263.700000000063,5min
20,40,30,65,0.0001,-3.310499999999702,-3.600166043816939,-4.9747165488087015,0.3591549295774648,0.8154709614446294,142,-2.6626760563376473,19337.90000000006,5min
20,40,30,70,0.0,-3.6164999999995056,-3.932939363650539,-4.755402517216383,0.3567251461988304,0.8260413340025009,171,-2.2298245614029626,19276.7000000001,5min
20,40,30,70,5e-05,-3.19049999999952,-3.4752847081365887,-4.512458890106559,0.3575757575757576,0.8548820121520778,165,-1.867272727272207,19361.900000000096,5min
20,40,30,70,0.0001,-3.291499999999578,-3.5779382034009686,-4.9322129294082675,0.35668789808917195,0.837464004154308,157,-2.1929936305727304,19341.700000000084,5min
20,40,30,75,0.0,-4.6744999999996075,-5.079874270244082,-5.56492411467082,0.33519553072625696,0.7571663088774118,179,-3.2229050279325118,19065.10000000008,5min
20,40,30,75,5e-05,-4.248499999999622,-4.626998499022208,-5.319854652025943,0.3352601156069364,0.7816550348953404,173,-2.9115606936411984,19150.300000000076,5min
20,40,30,75,0.0001,-4.286499999999651,-4.658640324255753,-5.678139755887203,0.3333333333333333,0.7703197142608498,165,-3.195757575757147,19142.70000000007,5min
20,40,35,65,0.0,-3.7654999999997196,-4.09983054871421,-4.609704118550616,0.3617021276595745,0.7739877182882612,141,-3.341134751772609,19246.900000000056,5min
